NIT,FRACASO,ACTIVOS,TAMA¥O,TIPO.COMERCIO,REGION,ZONA,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B33,B41,B42,B43,B44,B51,B52,B53,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,A1,A2,A3,A4,A5
800029113,0,3541.67767,PEQUE¥A,POR MAYOR,VALLE,OTRAS,-0.006309959,-0.007797469,-0.022362481,-0.011971892,0.003018964,0.003730655,0.010699202,0.005727884,0.529426827,0.121887843,0.65131467,0.002192904,0.364184427,0.984408638,0.454981812,0.004142034,0.687884347,1.859385639,0.001774567,0.292935011,0.501905084,0.294709578,0.796614662,0.368185699,0.282167218,0.809231686,0.006581249,1.092974635,-0.49591838,0.454981812,0,0.008131483,0.535356175,1.235740044
800029341,0,1526.100971,PEQUE¥A,POR MENOR,VALLE,OTRAS,-0.013645725,-0.03663318,-0.046518688,-0.172386434,0.001194716,0.003207322,0.004072822,0.015092843,0.212506166,0,0.212506166,0.051874566,0.448116626,0.893115267,0.680609102,0.244108522,2.108722941,4.202773436,0.019323085,0.144105022,0.165760358,0.166921796,0.332682153,0.253524388,0.293338558,0.372496323,0.098465705,0.834411288,0.431042719,0.680609102,0.542383459,0.011060165,3.70574582,2.684590258
800030156,0,14075.08932,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.006297626,0.004735389,0.007562947,0.012665874,0.006757965,0.005081533,0.008115778,0.013591715,0.296920164,0.076949711,0.373869875,0.01965442,0.076916299,0.438395583,0.141475419,0.066194293,0.259047071,1.476476293,0.026138547,0.019805021,0.480733758,0.102291509,0.583025266,0.188149122,0.832694711,1.3299068,0.047303445,0.083144982,-0.63147017,0.141475419,0.044308778,0.014206879,1.674727404,0.751932391
800030235,0,9018.2,MEDIANA,POR MAYOR,CUNDINAMARCA,CAPITAL,0.012049628,0.01228914,0.019930463,0.032053123,0.085677434,0.087380458,0.141713166,0.227909885,0.21416492,0.169234236,0.383399156,0.033595505,0.394638024,0.524595044,0.310430124,0.156867452,1.842682846,2.449491001,0.032940737,0.353228707,0.12742419,0.386946628,0.514370818,0.304379919,0.604583449,0.980510251,0.042066027,0.494139129,0.225976254,0.310430124,0,0.13947388,1.608247789,1.019877149
800030272,0,3576.41165,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.012980801,-0.014693317,-0.03923468,-0.023490448,0.021063276,0.023842088,0.063664092,0.038116738,0.625501794,0,0.625501794,0.073157189,0.739228249,0.962073194,0.336571399,0.116957601,1.181816352,1.538082229,0.064630668,0.587558031,0.196872212,0.653070684,0.849942896,0.29734377,0.33085018,0.883449307,0.108747464,1.098126651,0.1683242,0.336571399,0.057595644,0.041950754,0.598716437,1.13192686
800031358,0,6962.683495,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.008753391,0.014276408,0.046344742,0.02063208,0.003309452,0.005397575,0.01752186,0.007800506,0.691951942,0,0.691951942,0.018008309,0.63026994,0.75235825,0.060406308,0.026025376,0.910857968,1.087298415,0.011041557,0.336000402,0.074856838,0.386441703,0.46129854,0.037037331,0.188875605,0.613136814,0.066533623,2.09177971,-0.464710669,0.060406308,0,0.009492752,0.445187071,1.63095736
800031626,0,5802.598058,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.035965373,-0.044540192,-0.071829523,-0.117236319,0.035499503,0.043963249,0.070899094,0.115717722,0.173360832,0.206557202,0.379918034,0.106492726,0.46770983,0.741672389,0.568311556,0.614283654,2.697897925,4.278200436,0.085990888,0.291676067,0.221219651,0.377666955,0.598886606,0.458900971,0.50070461,0.807481329,0.435514547,1.912754449,1.203774902,0.568311556,0.316979448,0.075086565,1.6321467,1.238418728
800031682,0,4760.561165,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.019266044,-0.015497916,-0.032286174,-0.029804665,0.009967966,0.008018392,0.016704389,0.015420493,0.346794383,0.173188512,0.519982895,0.000815762,0.45779203,0.696288704,0.349494321,0.002352292,1.320067603,2.007785414,0.001014104,0.392758409,0.296484208,0.569098533,0.865582741,0.434469568,0.596727361,1.243137703,0.004249766,2.384899325,0.578249938,0.349494321,0.025894292,0.014010278,0.923140182,0.804416114
800032412,0,554.5106796,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.024160363,-0.031091102,-0.092427789,-0.046850945,0.034106061,0.043889863,0.130476015,0.066137302,0.660722006,0.002895378,0.663617384,0.026687172,0.998422611,0.998422611,0.337700605,0.040390924,1.511108457,1.511108457,0.020738145,0.729025053,0,0.77585712,0.77585712,0.262421359,0.261397173,0.777082882,0.025375909,0.949365522,0.321107823,0.337700605,0,0.046785241,0.506892412,1.286864018
800032931,0,2061.932039,PEQUE¥A,POR MAYOR,VALLE,OTRAS,-0.024542608,-0.04607452,-0.093466792,-0.090867929,0.009411475,0.017668423,0.035842171,0.034845572,0.34602277,0.161026534,0.507049304,0.053084306,0.254810877,0.499302785,0.153280015,0.153412753,0.736399159,1.442976672,0.028276524,0.066192067,0.130233999,0.135730625,0.265964624,0.081647975,0.262581044,0.532672021,0.077200857,0.257919115,-0.245304087,0.153280015,0,0.031742567,0.9721948,1.877327813
800033374,0,2338.504854,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.026761694,-0.049180676,-0.069551072,-0.16791862,0.02415268,0.044386021,0.062770494,0.151548128,0.292883995,0,0.292883995,0.00304253,0.636638194,0.863616212,0.570732217,0.010388174,2.173687214,2.948663047,0.001655594,0.343557728,0.123510223,0.34642705,0.469937273,0.310564274,0.384777593,0.544150592,0.006915402,1.441952655,0.776253204,0.570732217,0.552548822,0.095122419,2.414321092,1.837726567
800033912,0,2753.664078,PEQUE¥A,POR MAYOR,ANTIOQUIA,OTRAS,0.002587658,0.004241117,0.008217972,0.008764055,0.006998869,0.011470999,0.022227246,0.023704243,0.483921736,0,0.483921736,0.017081139,0.497652926,0.72532097,0.241399233,0.035297316,1.028374815,1.49883941,0.010421818,0.291349331,0.138908473,0.303635974,0.442544447,0.147286367,0.314877936,0.610136017,0.065390564,1.894831998,0.04226724,0.241399233,0.240078616,0.019724855,1.066449852,1.638978806
800034614,0,6699.580583,MEDIANA,POR MAYOR,VALLE,OTRAS,0.014135147,0.023061425,0.028376288,0.123125979,0.046343963,0.075609954,0.093035439,0.403684918,0.183352088,0.00394734,0.187299428,0.078463453,0.167738939,0.308681136,0.125329048,0.427938695,0.914846081,1.683543061,0.048092971,0.054278143,0.086388359,0.102813012,0.189201371,0.076818519,0.498132359,0.612934672,0.220883933,0.47017545,-0.045982437,0.125329048,0.037970105,0.114873797,4.339044588,1.631495239
800034633,0,1133.75534,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.069001033,-0.14593843,-0.451921711,-0.215543623,-0.058245155,-0.123189554,-0.381476174,-0.181944692,0.677071434,0,0.677071434,0.087189087,0.806520942,0.942326293,0.265254859,0.128773838,1.191190325,1.391767908,0.041223803,0.33146496,0.06421002,0.381330524,0.445540544,0.125414939,0.152683598,0.472809203,0.11021431,1.017040978,0.161165964,0.265254859,0,-0.123189554,0.476949034,2.115018052
800034768,0,6806.066019,MEDIANA,POR MAYOR,VALLE,OTRAS,0.029945641,0.039078908,0.065188039,0.09757036,0.018953512,0.024734236,0.041259504,0.061755265,0.311956266,0.088564008,0.400520275,0.15597181,0.434820826,0.903764437,0.591808171,0.499979729,1.393851871,2.897086978,0.119519101,0.213678252,0.359345185,0.333197353,0.692542538,0.453494645,0.459373255,0.766286557,0.588693202,1.64116878,0.46373464,0.591808171,0.227599142,0.041207644,1.496752508,1.304994837
800035713,0,21040.18058,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.001739812,-0.000951851,-0.0023645,-0.001593215,0.08384266,0.045870327,0.113946772,0.076778035,0.538524059,0.058916695,0.597440753,0.065469624,0.46834345,0.646381565,0.107857507,0.12157233,0.869679715,1.200283543,0.11966663,0.726565676,0.32542147,0.856047108,1.181468577,0.197144012,0.735805484,1.827819111,0.358153843,2.557955181,-0.388059297,0.107857507,0.129926952,0.074857641,0.673806138,0.54710009
800035942,0,3727.56699,PEQUE¥A,POR MENOR,VALLE,OTRAS,0.016401916,0.01231422,0.018821717,0.035616577,0.020639471,0.015495688,0.023684444,0.044818378,0.242463523,0.103280538,0.345744061,0.048039839,0.092598312,0.483018731,0.240555208,0.198132233,0.381906157,1.992129476,0.06398663,0.059349626,0.520020199,0.123336256,0.643356454,0.320407338,0.871435731,1.331949288,0.110260209,0.212530046,-0.343968043,0.240555208,0.143436259,0.025895463,1.892312875,0.750779335
800036246,0,4846.850485,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.229704682,-0.081567945,-0.525964619,-0.096539546,-0.328871037,-0.116781837,-0.753030056,-0.138216863,0.84491743,0,0.84491743,0.000236932,0.489086882,0.893859146,0.048941716,0.00028042,0.578857607,1.057924851,0.000667228,1.376657488,1.13988509,1.377324716,2.517209806,0.137825483,0.436730293,2.816114616,0.001791595,3.698297237,-2.690661275,0.048941716,0.145156735,-0.11341653,0.183547605,0.355099183
800036354,0,10047.95534,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.022764683,0.017673227,0.049201143,0.027580096,0.023686614,0.018388962,0.051193705,0.028697043,0.261072933,0.379723488,0.640796421,0.02308422,0.62647293,0.824230223,0.56315729,0.088420578,2.399608891,3.157088001,0.029734522,0.777218162,0.254728928,0.806952684,1.061681612,0.725396525,0.462686061,1.28808867,0.225989443,6.133032472,3.57718577,0.56315729,0.162942286,0.029723811,0.56055803,0.776344069
800036649,0,1342.015534,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.052951188,0.101039809,0.245564548,0.171678531,0.026488086,0.050543742,0.122840208,0.085879768,0.588540733,0,0.588540733,0.136270827,0.520852068,0.971987637,0.383446904,0.231540179,0.884988987,1.651521436,0.071414448,0.201544657,0.236423294,0.272959106,0.5093824,0.200950194,0.215630426,0.524062632,0.115718937,0.442298981,-0.057480098,0.383446904,0.135635434,0.078866814,0.699117739,1.908168868
800036675,0,7039.6,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,-0.028646716,-0.023632803,-0.030490046,-0.1050809,0.067766472,0.055905594,0.072127041,0.248578643,0.224901036,0,0.224901036,0.131529946,0.311762442,0.973577094,0.748676058,0.584834771,1.386220567,4.328913334,0.159435214,0.179757509,0.802224616,0.377905663,1.180130279,0.907514454,0.939543219,1.212159043,0.505359558,1.19583307,0.331726518,0.748676058,0.353507349,0.08617233,3.446400147,0.824974252
800036973,0,4965.252427,PEQUE¥A,POR MAYOR,CUNDINAMARCA,CAPITAL,-0.005682661,-0.010294153,-0.024269751,-0.017876624,0.019135942,0.0346648,0.081726598,0.060198213,0.416984633,0.158859698,0.575844331,0.068382778,0.397242041,0.85185821,0.434873577,0.163993521,0.952653909,2.042900727,0.037749212,0.17781609,0.250960878,0.21928875,0.470249627,0.240062413,0.234145827,0.552028051,0.077156269,0.440597659,-0.029885981,0.434873577,0.15150487,0.061075134,0.736580436,1.811502147
800037001,0,13738.40971,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.751754912,-0.577371758,-1.021262441,-1.328363296,0.021091785,0.016199164,0.028653285,0.03726953,0.434648985,0,0.434648985,0.040594222,0.58528706,0.754830191,0.320181207,0.093395413,1.346574089,1.736643172,0.052854863,0.680730342,0.220750114,0.762060867,0.982810982,0.416885294,0.736103554,1.302029242,0.096395264,1.37095959,0.338839697,0.320181207,0.268484411,0.026533308,1.300707089,0.768031906
800037267,0,707.5145631,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.009752406,0.018299819,0.037860928,0.035419676,0.05323517,0.099892679,0.206670322,0.193344332,0.511675051,0.004981826,0.516656877,0.055098201,0.937278898,0.992542719,0.480867668,0.107682016,1.831785421,1.939791118,0.029363134,0.470134947,0.029451396,0.499498081,0.528949477,0.256265747,0.257584976,0.532923639,0.232619498,3.957104633,1.796859996,0.480867668,0.097556344,0.153630594,0.935520546,1.876441439
800037343,0,3435.128155,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.005418263,0.009234977,0.028469823,0.013668846,0.01755274,0.029917179,0.092229445,0.044280925,0.534423283,0.141198981,0.675622264,0.023558712,0.390645184,0.762895773,0.22847249,0.044082496,0.730965878,1.427512232,0.013822158,0.213421385,0.218403547,0.22919586,0.447599407,0.134047343,0.190316014,0.586711085,0.056949011,0.936271705,-0.355601863,0.22847249,0,0.069973275,0.480117003,1.704416408
800037645,0,3523.180583,PEQUE¥A,POR MAYOR,CUNDINAMARCA,CAPITAL,-0.026120382,-0.033158612,-0.172021047,-0.041076474,0.022601713,0.028691825,0.148848141,0.035543074,0.807240957,0,0.807240957,0.025834459,0.59237341,0.985008967,0.17776801,0.032003405,0.733824771,1.220216788,0.02035085,0.423369679,0.309294933,0.466636532,0.775931465,0.140035063,0.151844107,0.787740509,0.117844321,2.686074011,-0.996169184,0.17776801,0.230081832,0.047545731,0.238787492,1.269453569
800038193,0,5707.318447,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.04872646,0.074929105,0.108202612,0.24366307,0.080552484,0.123869568,0.178875896,0.402813287,0.307511126,0,0.307511126,0.12879367,0.350512935,0.409516613,0.102005487,0.418826048,1.139838222,1.331713158,0.083754631,0.144184224,0.038370141,0.227938856,0.266308997,0.066334254,0.450326095,0.650300839,0.231168306,0.629126275,0.077182795,0.102005487,0.352488692,0.184879578,2.251914857,1.537749824
800039358,0,1639.015534,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.019617892,0.034302189,0.074510256,0.063565974,0.046164787,0.080719846,0.175337392,0.149583327,0.539631306,0,0.539631306,0.1065551,0.751793623,0.857715439,0.318084133,0.197459077,1.393161617,1.589447145,0.060940322,0.368900808,0.060578139,0.429961079,0.490539217,0.181916676,0.263291167,0.571913708,0.147910928,1.043577388,0.294506085,0.318084133,0,0.128207957,0.853117097,1.748515528
800039398,0,13366.77282,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.009526274,0.010856274,0.022862704,0.02067257,0.034786117,0.039642741,0.083485392,0.075487905,0.525153555,0,0.525153555,0.189836162,0.416173188,0.696023212,0.170869657,0.36148696,0.792479046,1.325370847,0.166579373,0.198608525,0.245565656,0.365187898,0.610753554,0.149936451,0.416673106,0.877490209,0.682892825,1.497089286,-0.392032318,0.170869657,0.093347894,0.067890824,0.904204952,1.139613856
800040938,0,2343.88932,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.039593803,0.046496028,0.278107678,0.055830103,0.082999875,0.0974689,0.582992803,0.117035778,0.832812858,0,0.832812858,0.076932656,0.390759,0.401040538,-0.43177232,0.092376883,0.46920385,0.481549407,0.065512187,0.265764932,0.008755268,0.332751758,0.341507026,-0.367676749,0.142368609,0.851552385,0.127824671,0.646374224,-0.737355851,-0.43177232,0.045841048,0.130493113,0.200749953,1.174325876
800041731,0,7766.733981,MEDIANA,POR MENOR,ANTIOQUIA,OTRAS,-0.006675206,-0.013170474,-0.021010168,-0.03529651,0.0527135,0.104006035,0.165915393,0.278733342,0.370530901,0.002607219,0.373138121,0.026578835,0.627897502,0.889953142,0.519422241,0.071731764,1.694588765,2.401832448,0.013470982,0.30257476,0.132817966,0.318238025,0.451055991,0.263259381,0.317713139,0.506831168,0.061994158,1.457400669,0.593150934,0.519422241,0.414486481,0.166675989,1.679972762,1.973043613
800042144,0,1348.132039,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.02039123,-0.047392259,-0.074522746,-0.130178324,0.041867226,0.097305677,0.15300993,0.267281834,0.364056456,0,0.364056456,0.016182965,0.220009819,0.890391509,0.526335053,0.044451802,0.604328849,2.445751185,0.006962963,0.087699558,0.288441766,0.094662521,0.383104287,0.226463543,0.273624238,0.430264983,0.029815869,0.405351169,-0.265394849,0.526335053,0.419656857,0.145232024,1.746826715,2.324149164
800042215,0,2566.456311,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.007826541,-0.011009586,-0.025477549,-0.019387475,0.00788566,0.011092749,0.025669999,0.019533922,0.447645954,0.12022511,0.567871064,0.045722395,0.187855596,0.781023641,0.333377687,0.102139636,0.41965217,1.744735173,0.032503328,0.100578693,0.421673783,0.133543573,0.555217356,0.236992926,0.307193627,0.710884187,0.193583192,0.795358289,-1.099921532,0.333377687,0.225004485,0.019818325,0.760963118,1.406698894
800042589,0,14683.70485,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.013557513,0.017926459,0.020875921,0.126881232,0.097196201,0.128517948,0.14966316,0.909633942,0.141285348,0,0.141285348,0.12418118,0.686744299,0.722850534,0.581565185,0.878938837,4.860690142,5.116245547,0.093916368,0.425458069,0.027306605,0.519374436,0.546681041,0.439829047,0.64943304,0.756285035,0.187082948,1.034602414,0.821751484,0.581565185,0.545707242,0.191817683,6.07787476,1.322252794
800043282,0,7255.153398,MEDIANA,POR MAYOR,ANTIOQUIA,OTRAS,0.039031638,0.01764058,0.028389596,0.046591143,0.012564702,0.005678692,0.009138915,0.014998188,0.378625181,0,0.378625181,0.02301847,0.462053536,0.659948559,0.281323379,0.060794873,1.220345502,1.743012861,0.050930784,0.70666872,0.437863545,1.022342027,1.460205572,0.622457552,1.374857117,2.212605136,0.085858154,1.455908908,0.043649115,0.281323379,0.008544579,0.010566944,1.641134429,0.451955925
800043875,0,3578.700971,PEQUE¥A,POR MAYOR,VALLE,OTRAS,-0.000417285,-0.000393496,-0.000596098,-0.001157748,0.028099268,0.026497334,0.040140211,0.077960722,0.339880556,0,0.339880556,0.002066871,0.181705052,0.884364492,0.544483936,0.006081169,0.534614437,2.601986128,0.002191827,0.184925212,0.745139735,0.192690295,0.93783003,0.577401502,0.700027922,1.06045645,0.006656957,0.575710718,-0.518973076,0.544483936,0.4203624,0.054508203,1.942210084,0.942990163
800043907,0,12519.61748,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.052504762,-0.148340182,-0.530306778,-0.205949433,0.02425581,0.068529236,0.244987688,0.095143184,0.720274777,0,0.720274777,0.082676028,0.776047129,0.957324164,0.237049388,0.114784011,1.07743205,1.329109661,0.029263043,0.245417555,0.064162707,0.274680598,0.338843305,0.083903239,0.09900828,0.353948346,0.359522783,3.374697972,0.242530174,0.237049388,0,0.122866643,0.388359043,2.825271005
800044335,0,20733.31845,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.042381086,-0.081229911,-0.123632369,-0.236841137,0.104468528,0.200230103,0.304751312,0.583808659,0.342972137,0,0.342972137,0.14903477,0.578827435,0.821713091,0.478740954,0.434539002,1.68768064,2.395859613,0.077757753,0.21992857,0.126723736,0.301998795,0.428722531,0.249779438,0.342799271,0.521742365,0.337942368,1.293772215,0.516069026,0.478740954,0,0.308256278,1.915688748,1.916654784
800044840,0,3385.83301,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.013063539,0.01496802,0.025831451,0.035591488,0.061531652,0.070502105,0.121670847,0.167642403,0.391606093,0.028944459,0.420550552,0.025591574,0.311516393,0.34510441,-0.046501684,0.065350296,0.79548403,0.881253932,0.022335387,0.249544699,0.029314389,0.271880086,0.301194475,-0.040584964,0.505722233,0.872763334,0.112506376,1.369496871,-0.352092525,-0.046501684,0,0.101421867,1.377835426,1.145785989
800045218,0,11235.79806,MEDIANA,POR MAYOR,ANTIOQUIA,OTRAS,0.000605369,0.003640706,0.028832478,0.004166859,0.004197483,0.025243779,0.199917469,0.028892,0.873729,0,0.873729,0.069833227,0.456966167,0.913057633,0.039328633,0.0799255,0.523006752,1.045012392,0.011611725,0.06413893,0.075837945,0.075983389,0.151821334,0.006539484,0.020996081,0.166277931,0.096503797,0.629555563,-0.577866312,0.039328633,0.025704029,0.0528738,0.144519639,6.014027191
800045660,0,3745.365049,PEQUE¥A,POR MENOR,CUNDINAMARCA,CAPITAL,-0.024385821,-0.015798024,-0.017331094,-0.178594054,0.052542042,0.034038652,0.037341825,0.384801334,0.088457729,0,0.088457729,0.006943895,0.224497801,0.228334984,0.139877255,0.078499583,2.537910531,2.581289247,0.010718592,0.330661653,0.005923073,0.346534668,0.352457741,0.215914446,1.40705609,1.543599386,0.036984673,1.183106336,0.711961502,0.139877255,0,0.044263274,10.30483468,0.647836485
800046125,0,13813.19612,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.00082912,0.002563188,0.005383176,0.004892961,0.008318872,0.02571741,0.054011389,0.049092884,0.470079831,0.053772261,0.523852091,0.025276804,0.269478418,0.77272895,0.302649119,0.0537713,0.573260967,1.643824941,0.008176348,0.076058059,0.162787654,0.087168829,0.249956484,0.097898635,0.154020704,0.323472394,0.06684829,0.688684727,-0.554511744,0.302649119,0.211148022,0.041142267,0.908935779,3.091453916
800046568,0,3584.737864,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.032305372,0.053281784,0.107823485,0.105332755,0.032402639,0.053442209,0.108148128,0.105649899,0.239032715,0.266809782,0.505842497,0.169772877,0.868298171,0.969382497,0.730349782,0.710249544,3.632549499,4.055438585,0.102935291,0.422269807,0.061288615,0.526459386,0.587748001,0.442819657,0.299613502,0.606311753,1.365679015,6.974431754,5.051615997,0.730349782,0.297020422,0.079846264,0.976899935,1.649316535
